message,attributes,tags,timestamp
收件人: harrishuang494@gmail.com,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272378954Z
主题: 您的注册验证码,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272384315Z
内容: 您好，,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272389897Z
,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272395412Z
感谢您注册！您的验证码是：603541,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272401987Z
,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272408469Z
此验证码将在10分钟后失效。,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272415242Z
,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272421273Z
如果您没有请求此验证码，请忽略此邮件。,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272426683Z
,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272431839Z
祝好！,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272437243Z
-----------------------,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272447720Z
邮件发送失败: [Errno 101] Network is unreachable,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272454295Z
向 harrishuang494@gmail.com 发送的验证码是: 603541,"{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272458897Z
"INFO:     100.64.0.2:45106 - ""POST /api/send-verification-code HTTP/1.1"" 200 OK","{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:02:39.272463913Z
"INFO:     100.64.0.3:36534 - ""OPTIONS /api/register HTTP/1.1"" 200 OK","{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329667514Z
(trapped) error reading bcrypt version,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329674278Z
Traceback (most recent call last):,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329679405Z
"  File ""/usr/local/lib/python3.11/site-packages/passlib/handlers/bcrypt.py"", line 620, in _load_backend_mixin","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329687681Z
    version = _bcrypt.__about__.__version__,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329692787Z
              ^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329697234Z
AttributeError: module 'bcrypt' has no attribute '__about__',"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329703338Z
"INFO:     100.64.0.3:36534 - ""POST /api/register HTTP/1.1"" 500 Internal Server Error","{""level"":""info""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329709713Z
ERROR:    Exception in ASGI application,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329715365Z
Traceback (most recent call last):,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329721864Z
"  File ""/usr/local/lib/python3.11/site-packages/uvicorn/protocols/http/httptools_impl.py"", line 409, in run_asgi","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329727658Z
    result = await app(  # type: ignore[func-returns-value],"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329733599Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329738881Z
"  File ""/usr/local/lib/python3.11/site-packages/uvicorn/middleware/proxy_headers.py"", line 60, in __call__","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329745150Z
"    return await self.app(scope, receive, send)","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329751609Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329758064Z
"  File ""/usr/local/lib/python3.11/site-packages/fastapi/applications.py"", line 1133, in __call__","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329763430Z
"    await super().__call__(scope, receive, send)","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329770452Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/applications.py"", line 113, in __call__","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329777116Z
"    await self.middleware_stack(scope, receive, send)","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329813929Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/errors.py"", line 186, in __call__","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329820022Z
    raise exc,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329827512Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/errors.py"", line 164, in __call__","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329834282Z
"    await self.app(scope, receive, _send)","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329842481Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/cors.py"", line 93, in __call__","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329849174Z
"    await self.simple_response(scope, receive, send, request_headers=headers)","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329855324Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/cors.py"", line 144, in simple_response","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329862082Z
"    await self.app(scope, receive, send)","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329867792Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/exceptions.py"", line 63, in __call__","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329873308Z
"    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329878965Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 53, in wrapped_app","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329886568Z
    raise exc,"{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329892994Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 42, in wrapped_app","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329899657Z
"    await app(scope, receive, sender)","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329905839Z
"  File ""/usr/local/lib/python3.11/site-packages/fastapi/middleware/asyncexitstack.py"", line 18, in __call__","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329911918Z
"    await self.app(scope, receive, send)","{""level"":""error""}","{""project"":""13496585-dc4c-4bff-9839-9b9a20639704"",""environment"":""ef7ebcb9-bf85-4373-be26-2cf0827b4ae9"",""service"":""d72b57af-6b60-4703-8732-04b4176eb5ae"",""deployment"":""0bb14cd8-95d6-4e01-8857-8dadb1fb3c25"",""replica"":""f179d5f4-6750-4183-a982-4f6b9a13f712""}",2025-09-29T09:04:09.329917970Z
